p1,p2,tilt
0.0983333333,0.1090277778,1.1478791991408006
0.0983333333,0.1138888889,0.7005082876820676
0.0983333333,0.11875,0.9751208302084307
0.0983333333,0.1236111111,1.1428848065057378
0.0983333333,0.1284722222,1.0689594736124504
0.0983333333,0.1333333333,1.285438676875342
0.0983333333,0.1381944444,1.683429772834358
0.0983333333,0.1430555556,1.553872437070626
0.0983333333,0.1479166667,1.7422144311093875
0.0983333333,0.1527777778,2.041988462695846
0.0983333333,0.1576388889,2.03765860443251
0.0983333333,0.1625,2.166011458348468
0.0983333333,0.1673611111,2.2177055228705824
0.0983333333,0.1722222222,2.324553117856616
0.0983333333,0.1770833333,2.39562091998054
0.0983333333,0.1819444444,2.585851094193156
0.0983333333,0.1868055556,2.8371058230168837
0.0983333333,0.1916666667,2.8597655456685342
0.0983333333,0.1965277778,3.0342367492716673
0.0983333333,0.2013888889,3.245979994777636
0.0983333333,0.20625,3.32449806662602
0.0983333333,0.2111111111,3.432811408563798
0.0983333333,0.2159722222,3.5962235207777624
0.0983333333,0.2208333333,3.8011916259662275
0.0983333333,0.2256944444,3.793661423471423
0.0983333333,0.2305555556,3.9863472856034456
0.0983333333,0.2354166667,4.209721010342104
0.0983333333,0.2402777778,4.302440235230652
0.0983333333,0.2451388889,4.363020389314106
0.0983333333,0.25,4.58869010871869
0.1,0.075,13.230474489402962
0.1,0.0798611111,13.309252047836537
0.1,0.0847222222,13.03375742772983
0.1,0.0895833333,13.90333883130981
0.1,0.0944444444,9.36399953374162
0.1,0.0993055556,4.866052828162804
0.1,0.1041666667,1.0490576989414855
0.1,0.1090277778,0.7985647472599093
0.1,0.1138888889,0.506187178421117
0.1,0.11875,0.8523233962840601
0.1,0.1236111111,1.0577253407906944
0.1,0.1284722222,0.9936229566423517
0.1,0.1333333333,1.204088931420341
0.1,0.1381944444,1.6056320999209368
0.1,0.1430555556,1.4895307281147618
0.1,0.1479166667,1.7003303591018533
0.1,0.1527777778,1.9863492635312017
0.1,0.1576388889,2.009136025064453
0.1,0.1625,2.1350631798207877
0.1,0.1673611111,2.3794198500867996
0.1,0.1722222222,2.47824693930028
0.1,0.1770833333,2.6153469524447126
0.1,0.1819444444,2.848856473316706
0.1,0.1868055556,3.033954932600752
0.1,0.1916666667,3.0363342418598993
0.1,0.1965277778,3.2686223638254743
0.1,0.2013888889,3.49092782397241
0.1,0.20625,3.5733732004701797
0.1,0.2111111111,3.718361665502242
0.1,0.2159722222,3.7923675697623076
0.1,0.2208333333,4.149915234806016
0.1,0.2256944444,4.141877276580805
0.1,0.2305555556,4.320811156112093
0.1,0.2354166667,4.5204474549816105
0.1,0.2402777778,4.480427082566306
0.1,0.2451388889,4.718518725179264
0.1,0.25,4.8967018543959755
